7/7/2022 10:11:36	739.61	23	54	25.95297036
7/7/2022 10:12:06	784.38	23	54	25.95297036
7/7/2022 10:12:36	767.38	23	54	25.95297036
7/7/2022 10:13:06	745.11	23	53	25.7945638
7/7/2022 10:13:36	734.14	23	53	25.7945638
7/7/2022 10:14:06	739.61	23	53	25.7945638
7/7/2022 10:14:36	707.24	23	53	25.7945638
7/7/2022 10:15:06	701.95	23	53	25.7945638
7/7/2022 10:15:36	691.45	23	53	25.7945638
7/7/2022 10:16:06	691.45	23	53	25.7945638
7/7/2022 10:16:36	670.83	23	53	25.7945638
7/7/2022 10:17:06	660.7	23	53	25.7945638
7/7/2022 10:17:36	717.91	23	53	25.7945638
7/7/2022 10:18:06	761.77	23	53	25.7945638
