6/30/2022 10:07:58,718.76,ok,25,53,ok
6/30/2022 10:08:28,711.77,ok,25,53,ok
6/30/2022 10:08:58,708.72,ok,25,53,ok
6/30/2022 10:09:28,731.95,ok,25,53,ok
6/30/2022 10:09:58,705.50,ok,25,53,ok
6/30/2022 10:10:28,704.84,ok,25,53,ok
6/30/2022 10:10:58,702.90,ok,25,53,ok
6/30/2022 10:11:28,705.18,ok,25,53,ok
6/30/2022 10:11:58,731.23,ok,25,53,ok
6/30/2022 10:12:28,679.76,ok,25,53,ok
6/30/2022 10:12:58,666.48,ok,25,53,ok
6/30/2022 10:13:28,659.50,ok,25,53,ok
6/30/2022 10:13:58,726.09,ok,25,53,ok
6/30/2022 10:14:28,731.89,ok,25,53,ok
6/30/2022 10:14:58,720.56,ok,25,53,ok
6/30/2022 10:15:28,712.62,ok,25,53,ok
6/30/2022 10:15:58,691.79,ok,25,53,ok
6/30/2022 10:16:28,676.27,ok,25,53,ok
6/30/2022 10:16:58,656.19,ok,25,53,ok
6/30/2022 10:17:28,674.35,ok,25,53,ok
6/30/2022 10:17:58,659.86,ok,25,52,ok
6/30/2022 10:18:28,708.64,ok,25,52,ok
6/30/2022 10:18:58,726.52,ok,25,52,ok
6/30/2022 10:19:28,733.87,ok,25,52,ok
6/30/2022 10:19:58,708.56,ok,26,52,ok
6/30/2022 10:20:28,701.71,ok,26,52,ok
6/30/2022 10:20:58,707.37,ok,26,52,ok
6/30/2022 10:21:28,694.82,ok,26,52,ok
6/30/2022 10:21:58,737.05,ok,26,52,ok
6/30/2022 10:22:28,744.92,ok,26,52,ok
6/30/2022 10:22:58,738.76,ok,26,52,ok
6/30/2022 10:23:28,733.15,ok,26,53,ok
6/30/2022 10:23:58,706.47,ok,26,53,ok
6/30/2022 10:24:28,717.68,ok,26,53,ok
6/30/2022 10:24:58,683.67,ok,26,53,ok
6/30/2022 10:25:28,697.75,ok,26,53,ok
6/30/2022 10:25:58,687.40,ok,26,53,ok
6/30/2022 10:26:28,725.54,ok,26,53,ok
6/30/2022 10:26:58,736.15,ok,26,54,ok
6/30/2022 10:27:28,740.48,ok,26,54,ok
6/30/2022 10:27:58,753.91,ok,26,54,ok
6/30/2022 10:28:28,703.98,ok,26,54,ok
6/30/2022 10:28:58,684.18,ok,26,53,ok
6/30/2022 10:29:28,691.67,ok,26,53,ok
6/30/2022 10:29:58,698.89,ok,26,53,ok
6/30/2022 10:30:28,697.11,ok,26,53,ok
6/30/2022 10:30:58,710.44,ok,26,53,ok
6/30/2022 10:31:28,709.12,ok,26,53,ok
6/30/2022 10:31:58,693.34,ok,26,53,ok
6/30/2022 10:32:28,735.36,ok,26,53,ok
6/30/2022 10:32:58,717.29,ok,26,53,ok
6/30/2022 10:33:28,684.55,ok,26,53,ok
6/30/2022 10:33:58,698.94,ok,26,53,ok
6/30/2022 10:34:28,729.19,ok,26,52,ok
6/30/2022 10:34:58,680.47,ok,26,52,ok
6/30/2022 10:35:28,724.28,ok,26,52,ok
6/30/2022 10:35:58,710.16,ok,26,52,ok
6/30/2022 10:36:28,710.81,ok,26,52,ok
6/30/2022 10:36:58,729.96,ok,26,52,ok
6/30/2022 10:37:28,719.56,ok,26,52,ok
6/30/2022 10:37:58,744.27,ok,26,52,ok
6/30/2022 10:38:28,701.39,ok,26,52,ok
6/30/2022 10:38:58,717.21,ok,26,53,ok
6/30/2022 10:39:28,708.63,ok,26,53,ok
6/30/2022 10:39:58,704.83,ok,26,53,ok
6/30/2022 10:40:28,717.86,ok,26,53,ok
